         84298311 function calls (84271918 primitive calls) in 78.872 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       36    0.000    0.000    0.000    0.000 offsetbox.py:439(<genexpr>)
       13    0.000    0.000    0.000    0.000 offsetbox.py:444(<listcomp>)
       13    0.000    0.000    0.000    0.000 offsetbox.py:449(<listcomp>)
       19    0.000    0.000    0.001    0.000 offsetbox.py:45(_get_packed_offsets)
       13    0.000    0.000    0.000    0.000 offsetbox.py:454(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:464(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:547(DrawingArea)
        2    0.000    0.000    0.000    0.000 offsetbox.py:555(__init__)
        4    0.000    0.000    0.000    0.000 offsetbox.py:590(get_transform)
        2    0.000    0.000    0.000    0.000 offsetbox.py:603(set_offset)
       19    0.000    0.000    0.000    0.000 offsetbox.py:62(<listcomp>)
       10    0.000    0.000    0.000    0.000 offsetbox.py:633(get_extent)
        2    0.000    0.000    0.000    0.000 offsetbox.py:642(add_artist)
        2    0.000    0.000    0.001    0.001 offsetbox.py:653(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:679(TextArea)
        3    0.000    0.000    0.000    0.000 offsetbox.py:686(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:755(set_minimumdescent)
       10    0.000    0.000    0.000    0.000 offsetbox.py:765(get_minimumdescent)
        2    0.000    0.000    0.000    0.000 offsetbox.py:777(set_offset)
       10    0.000    0.000    0.030    0.003 offsetbox.py:806(get_extent)
        2    0.000    0.000    0.003    0.001 offsetbox.py:835(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:846(AuxTransformBox)
       19    0.000    0.000    0.000    0.000 offsetbox.py:94(_get_aligned_offsets)
        1    0.000    0.000    0.000    0.000 offsetbox.py:956(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 optimize.py:134(OptimizeWarning)
        1    0.000    0.000    0.001    0.001 optimize.py:17(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:1872(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:2946(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 optimize.py:54(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:76(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:814(_LineSearchError)
        1    0.000    0.000    0.138    0.138 org_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 org_functions.py:44(Timer)
     2254    0.081    0.000    0.201    0.000 org_functions.py:66(wrap)
        1    0.000    0.000    0.000    0.000 orthogonal.py:124(orthopoly1d)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
        6    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       25    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
       31    0.000    0.000    0.000    0.000 os.py:751(encode)
        9    0.000    0.000    0.000    0.000 os.py:755(decode)
        1    0.000    0.000    0.007    0.007 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
      317    0.001    0.000    0.024    0.000 overrides.py:154(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       23    0.000    0.000    0.002    0.000 overrides.py:200(decorator)
      287    0.001    0.000    0.004    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 parse.py:11(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:16(ParseError)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:27(Parser)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:760(Quoter)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.007    0.007 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.008    0.008 patches.py:1(<module>)
        2    0.000    0.000    0.000    0.000 patches.py:1003(set_closed)
        2    0.000    0.000    0.000    0.000 patches.py:1018(get_xy)
        4    0.000    0.000    0.000    0.000 patches.py:1029(set_xy)
        1    0.000    0.000    0.000    0.000 patches.py:1054(Wedge)
       72    0.000    0.000    0.001    0.000 patches.py:113(_process_radius)
        1    0.000    0.000    0.000    0.000 patches.py:1145(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1212(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1314(YAArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1416(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1445(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1528(Circle)
       72    0.001    0.000    0.042    0.001 patches.py:154(contains_point)
        1    0.000    0.000    0.000    0.000 patches.py:1572(Arc)
        2    0.000    0.000    0.000    0.000 patches.py:180(update_from)
        6    0.000    0.000    0.000    0.000 patches.py:1853(_pprint_table)
      204    0.000    0.000    0.000    0.000 patches.py:1857(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:1857(<listcomp>)
       24    0.000    0.000    0.000    0.000 patches.py:1858(<genexpr>)
       24    0.000    0.000    0.000    0.000 patches.py:1862(<genexpr>)
      224    0.000    0.000    0.000    0.000 patches.py:1864(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:1864(<listcomp>)
        6    0.000    0.000    0.002    0.000 patches.py:1872(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1896(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1905(_Style)
        2    0.000    0.000    0.000    0.000 patches.py:1911(__new__)
        2    0.000    0.000    0.000    0.000 patches.py:1927(<listcomp>)
        2    0.000    0.000    0.000    0.000 patches.py:1928(<dictcomp>)
       56    0.000    0.000    0.000    0.000 patches.py:1961(_register_style)
        1    0.000    0.000    0.000    0.000 patches.py:1969(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:20(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:2005(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2029(__call__)
        1    0.000    0.000    0.000    0.000 patches.py:2054(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2083(Circle)
      188    0.001    0.000    0.032    0.000 patches.py:209(get_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2105(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2143(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2158(DArrow)
        4    0.000    0.000    0.000    0.000 patches.py:216(get_data_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2208(Round)
        2    0.000    0.000    0.000    0.000 patches.py:2214(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2226(transmute)
       41    0.000    0.000    0.000    0.000 patches.py:223(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2270(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2323(Sawtooth)
       72    0.000    0.000    0.000    0.000 patches.py:240(get_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2421(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2455(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:2471(__init__)
        2    0.000    0.000    0.000    0.000 patches.py:2538(set_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:2569(set_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:2580(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:2595(get_mutation_aspect)
        1    0.000    0.000    0.000    0.000 patches.py:2599(get_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:2603(get_path)
       24    0.000    0.000    0.000    0.000 patches.py:264(set_antialiased)
        1    0.000    0.000    0.000    0.000 patches.py:2673(set_bounds)
        1    0.000    0.000    0.000    0.000 patches.py:2705(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2747(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2760(SimpleEvent)
       64    0.000    0.000    0.001    0.000 patches.py:277(_set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2831(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2867(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2905(Angle)
       39    0.000    0.000    0.000    0.000 patches.py:292(set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2967(Arc)
       64    0.000    0.000    0.002    0.000 patches.py:303(_set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3061(Bar)
       39    0.000    0.000    0.001    0.000 patches.py:310(set_facecolor)
        1    0.000    0.000    0.001    0.001 patches.py:3151(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3190(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:3269(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:337(set_alpha)
        1    0.000    0.000    0.000    0.000 patches.py:3400(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3409(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3428(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3447(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3466(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3486(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3506(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3526(_Bracket)
       39    0.000    0.000    0.000    0.000 patches.py:355(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:3603(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3637(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3659(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3681(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3709(Simple)
       22    0.000    0.000    0.000    0.000 patches.py:375(set_linestyle)
        1    0.000    0.000    0.000    0.000 patches.py:3791(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3881(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3936(FancyArrowPatch)
       24    0.000    0.000    0.001    0.000 patches.py:409(set_fill)
       22    0.000    0.000    0.004    0.000 patches.py:42(__init__)
       34    0.000    0.000    0.000    0.000 patches.py:431(set_capstyle)
        1    0.000    0.000    0.000    0.000 patches.py:4326(ConnectionPatch)
       22    0.000    0.000    0.000    0.000 patches.py:450(set_joinstyle)
       22    0.000    0.000    0.000    0.000 patches.py:469(set_hatch)
       44    0.001    0.000    0.001    0.000 patches.py:504(_bind_draw_path_function)
       22    0.000    0.000    0.014    0.001 patches.py:563(draw)
       10    0.000    0.000    0.001    0.000 patches.py:588(get_window_extent)
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:674(Rectangle)
        7    0.000    0.000    0.002    0.000 patches.py:685(__init__)
       81    0.000    0.000    0.000    0.000 patches.py:722(get_path)
      149    0.003    0.000    0.029    0.000 patches.py:728(_update_patch_transform)
      149    0.001    0.000    0.002    0.000 patches.py:747(_convert_units)
      149    0.000    0.000    0.029    0.000 patches.py:757(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:843(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:932(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:957(Polygon)
        2    0.000    0.000    0.000    0.000 patches.py:965(__init__)
        8    0.000    0.000    0.000    0.000 patches.py:980(get_path)
        1    0.000    0.000    0.000    0.000 patcomp.py:24(PatternSyntaxError)
        1    0.000    0.000    0.000    0.000 patcomp.py:38(PatternCompiler)
        1    0.000    0.000    0.000    0.000 patcomp.py:9(<module>)
        1    0.000    0.000    0.000    0.000 path.py:10(<module>)
      108    0.000    0.000    0.001    0.000 path.py:159(_fast_from_codes_and_verts)
      219    0.001    0.000    0.001    0.000 path.py:188(_update_values)
      674    0.000    0.000    0.000    0.000 path.py:197(vertices)
        1    0.000    0.000    0.000    0.000 path.py:21(Path)
      341    0.000    0.000    0.000    0.000 path.py:211(codes)
      278    0.000    0.000    0.000    0.000 path.py:230(simplify_threshold)
      278    0.000    0.000    0.000    0.000 path.py:251(should_simplify)
       72    0.001    0.000    0.016    0.000 path.py:451(contains_point)
       24    0.000    0.000    0.002    0.000 path.py:497(get_extents)
       81    0.000    0.000    0.000    0.000 path.py:603(unit_rectangle)
       24    0.000    0.000    0.000    0.000 path.py:684(unit_circle)
        1    0.000    0.000    0.000    0.000 path.py:696(circle)
      219    0.001    0.000    0.003    0.000 path.py:96(__init__)
        1    0.000    0.000    0.002    0.002 pathlib.py:1(<module>)
       19    0.000    0.000    0.000    0.000 pathlib.py:1007(__new__)
